ID;Name;Symbol;Volume;v-1;v-2;v-3;v-4;v-5;v-6;v-7;v-8;v-9;v-10;v-11;v-12;v-13;v-14;v-15;v-16;v-17;v-18;v-19;v-20;v-21;v-22;v-23;v-24;v-25;v-26;v-27;v-28;v-29;v-30;v-31;v-32;v-33;v-34;v-35;v-36;v-37;v-38;v-39;v-40;v-41;v-42;v-43;v-44;v-45;v-46;v-47;v-48;v-49;v-50;v-51;v-52;v-53;v-54;v-55;v-56;v-57;v-58;v-59;v-60;v-61;v-62;v-63;v-64;v-65;v-66;v-67;v-68;v-69;v-70;v-71;v-72;v-73;v-74;v-75;v-76;v-77;v-78;v-79;v-80;v-81;v-82;v-83;v-84;v-85;v-86;v-87;v-88;v-89;v-90;v-91;v-92;v-93;v-94;v-95;v-96;v-97;v-98
448;Tapestry Inc.;TPR;1,761,986;6,974,300;10,591,000;4,120,600;3,199,300;2,524,800;3,828,100;4,295,100;3,348,500;3,080,400;2,136,400;2,135,900;2,486,400;2,913,800;4,383,500;3,121,300;3,825,300;4,755,600;3,218,700;2,300,100;4,446,300;4,785,400;3,643,000;3,247,900;2,692,900;3,350,300;3,116,800;3,707,800;2,059,800;1,621,100;3,168,900;3,134,400;2,438,500;2,650,200;2,804,500;2,725,100;3,207,400;6,775,500;3,222,100;3,008,500;5,051,200;3,441,800;2,652,400;2,956,900;3,137,900;4,577,100;3,797,200;3,159,800;4,323,900;4,572,500;4,196,600;4,067,000;2,153,600;3,469,500;3,322,500;2,657,500;3,461,600;4,340,100;3,113,000;3,102,600;4,425,000;4,672,100;6,779,000;4,684,600;3,544,400;3,433,200;4,799,400;3,557,000;3,825,500;3,088,100;3,908,300;2,534,000;2,033,800;2,579,400;3,418,900;4,216,300;2,458,500;3,427,100;2,519,700;3,540,600;3,891,900;3,601,000;4,267,500;2,719,200;4,849,300;2,963,900;2,925,100;3,059,300;2,995,200;4,065,500;3,750,100;3,214,800;3,111,900;3,709,600;3,277,800;3,143,800;3,398,400;4,825,400;
449;BorgWarner Inc.;BWA;2,101,836;6,375,300;1,989,600;2,653,500;2,136,500;2,162,100;1,778,800;1,992,800;2,062,900;1,787,500;2,035,900;1,127,300;1,113,700;1,676,800;1,087,500;1,436,400;1,743,300;1,680,900;1,839,700;1,268,000;1,825,200;2,000,900;1,516,800;2,371,700;1,416,800;1,634,500;1,667,500;1,763,300;830,600;873,900;1,140,600;1,139,600;1,064,000;1,688,100;1,230,900;1,457,100;1,332,500;3,555,400;1,409,200;2,215,000;2,102,900;1,532,400;1,233,100;1,573,100;2,494,000;4,223,200;1,274,000;1,574,900;1,742,700;3,100,500;1,383,100;1,664,100;770,700;1,272,100;1,445,700;1,991,800;2,783,500;1,858,400;2,312,200;2,442,500;2,752,800;2,438,200;2,085,600;1,807,800;2,660,700;1,549,300;2,714,200;2,470,700;2,927,000;1,800,700;2,283,100;2,011,800;3,488,300;1,836,300;1,808,700;2,225,500;2,350,800;2,830,800;1,261,200;2,050,600;1,763,500;1,622,700;1,958,900;1,726,700;1,767,700;2,057,200;1,468,700;1,614,500;1,917,200;2,231,200;2,157,700;2,479,600;3,390,400;1,788,800;1,504,100;1,866,500;2,339,900;1,658,200;
450;Eastman Chemical Company;EMN;240,529;1,002,300;639,500;931,300;1,455,400;1,221,100;1,022,100;1,120,000;3,180,300;1,359,100;2,508,900;1,489,200;1,019,200;1,317,700;1,477,400;1,464,600;683,400;817,200;798,400;647,000;682,300;797,100;656,900;797,300;820,500;1,172,600;1,157,900;899,800;584,300;552,200;717,100;519,200;418,500;818,200;624,700;695,300;933,500;2,100,600;1,077,100;1,145,800;1,027,100;780,700;600,800;812,200;1,085,500;903,000;736,200;942,100;1,027,900;1,558,400;924,000;848,100;259,900;530,100;569,500;717,900;756,400;1,115,600;755,000;952,600;1,075,100;1,464,100;1,171,500;851,400;1,327,000;986,800;1,359,000;1,017,400;1,529,700;1,746,500;1,719,500;1,881,900;976,400;797,800;1,051,100;708,000;1,140,200;712,000;671,100;688,900;717,400;935,400;969,800;621,700;1,558,100;891,000;960,700;897,100;1,046,100;1,115,800;1,871,000;1,175,900;1,482,600;1,874,600;1,381,400;1,106,400;1,711,200;1,187,100;
451;NiSource Inc;NI;885,047;3,353,000;1,810,800;3,001,400;1,876,900;3,499,100;2,949,200;3,763,400;4,564,400;2,884,500;2,040,300;7,287,700;4,197,500;3,562,600;4,749,700;8,827,200;2,191,300;2,557,900;3,625,500;2,977,200;3,170,200;3,715,400;5,888,600;6,113,400;3,376,400;2,678,400;2,655,000;2,385,500;1,948,100;1,431,600;1,944,100;1,994,900;1,588,400;2,005,500;2,790,200;4,109,600;3,204,700;6,488,300;4,250,500;3,473,800;4,109,800;4,715,100;4,220,800;4,607,700;5,748,800;3,290,200;3,504,200;4,353,500;6,617,900;6,166,700;6,266,700;5,751,800;923,800;3,555,000;3,297,600;4,256,300;3,519,100;5,515,500;4,103,100;4,736,600;5,185,100;4,527,400;4,966,300;7,767,300;8,816,400;9,661,500;5,975,700;3,754,900;5,698,100;5,704,300;7,803,100;5,972,400;4,798,200;5,953,700;5,149,600;3,048,000;6,783,100;6,303,200;6,125,100;4,795,300;6,351,100;5,675,700;7,062,000;4,083,200;5,663,200;2,944,400;2,711,100;4,007,500;4,350,400;5,288,300;7,976,800;4,781,800;4,764,300;6,595,200;4,167,700;5,408,900;3,089,200;3,528,300;
452;Globe Life Inc.;GL;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
453;EQT Corporation;EQT;3,789,014;8,840,500;7,082,500;7,569,400;9,594,000;4,354,600;6,949,100;7,411,200;5,435,500;4,530,800;4,212,600;8,649,400;6,709,200;5,973,500;5,546,800;5,077,900;5,313,400;6,420,200;6,395,000;5,675,400;8,560,600;7,014,600;7,295,300;7,163,700;6,557,400;9,156,500;7,902,000;8,233,800;3,655,800;4,116,900;5,874,100;4,243,400;4,191,500;5,612,300;4,151,000;3,985,700;4,458,900;17,388,800;7,604,400;6,503,000;6,138,400;8,646,100;5,462,400;8,102,500;6,071,500;5,139,800;8,568,800;6,529,600;4,306,700;6,101,000;3,167,700;6,179,000;1,711,800;6,000,200;7,160,400;5,434,000;4,387,400;3,604,200;4,288,800;4,500,000;6,755,800;7,256,000;4,008,100;7,213,100;6,350,000;8,365,000;6,079,800;5,142,400;6,941,800;6,965,100;10,788,100;8,361,400;11,762,300;12,465,700;13,084,100;8,140,300;14,156,500;6,118,500;7,130,000;6,233,900;5,733,000;5,622,700;5,677,700;3,962,200;4,628,200;4,905,000;6,203,700;5,541,500;6,524,400;8,962,400;9,169,800;102,622,300;8,045,900;9,025,100;8,878,000;8,878,300;10,573,400;6,841,400;
454;American Airlines Group Inc.;AAL;9,335,094;17,548,200;20,774,200;19,053,400;19,340,800;22,073,100;31,552,200;26,925,300;19,866,900;23,586,000;26,223,500;47,488,900;34,131,000;21,641,500;23,408,500;22,463,100;32,630,200;42,352,600;32,875,700;50,783,800;96,441,800;28,664,300;31,109,900;31,496,900;29,525,900;27,378,000;34,359,100;21,865,100;18,976,200;19,706,300;20,470,400;18,878,200;17,181,200;25,372,900;29,778,900;20,354,200;21,884,000;26,395,000;26,158,300;33,728,900;51,620,100;23,344,600;18,535,400;25,300,900;28,161,400;20,781,500;27,029,000;24,124,300;26,519,600;21,241,800;17,335,300;21,313,800;9,903,900;23,686,400;26,387,000;25,708,400;25,968,300;24,041,700;28,858,000;29,423,100;26,266,600;24,134,000;35,599,100;21,047,200;25,415,700;23,797,300;28,238,500;25,312,300;34,816,100;25,606,900;26,486,700;26,410,600;25,575,200;28,273,700;27,677,200;32,811,000;36,760,000;58,239,700;55,466,400;38,762,400;39,973,800;34,831,700;53,206,100;40,359,200;64,438,100;29,602,600;37,297,700;31,569,300;28,172,500;47,616,000;41,156,700;30,111,400;34,402,800;34,069,300;44,010,500;38,155,600;53,874,900;44,037,600;
455;Wynn Resorts Limited;WYNN;1,637,419;7,112,600;2,743,600;2,025,900;2,181,400;2,165,100;2,803,700;2,427,800;3,132,800;2,197,200;1,899,900;5,051,900;2,466,000;1,527,300;1,683,500;1,967,300;2,086,900;1,879,600;2,231,100;1,831,400;2,661,700;3,683,500;2,598,300;2,751,000;2,901,900;2,983,000;5,743,600;3,318,600;1,614,300;1,431,100;2,131,500;4,026,500;1,134,800;4,667,900;1,668,100;1,548,000;3,342,700;2,908,700;2,513,400;1,690,700;2,190,400;1,924,800;2,056,800;2,800,300;1,783,900;2,031,000;2,429,200;2,537,300;2,484,900;4,127,000;4,534,800;7,483,600;1,311,600;1,087,700;1,374,800;2,094,800;1,930,800;2,543,000;2,486,700;2,692,700;3,274,400;6,394,400;4,894,700;4,201,200;3,600,900;3,551,800;4,132,400;2,873,600;5,438,400;7,590,700;13,995,100;3,550,700;4,279,900;4,663,400;3,688,900;5,602,900;4,224,700;4,988,600;5,105,500;4,963,900;3,042,400;4,785,800;5,284,800;5,445,100;8,979,900;5,818,600;3,061,700;3,422,300;3,229,300;3,863,500;2,950,500;2,899,800;2,382,200;3,625,400;6,141,600;13,687,300;3,175,800;3,951,600;
456;Allegion Public Limited Company;ALLE;182,703;687,500;470,000;507,200;475,900;673,500;988,300;634,800;691,200;554,400;531,700;396,600;296,100;382,800;482,200;674,300;573,800;760,000;485,600;559,300;488,100;556,000;557,900;632,700;528,300;712,400;532,000;656,400;292,300;302,700;269,200;443,000;390,500;426,100;504,800;530,000;835,400;1,163,600;760,100;690,600;559,900;692,100;383,700;463,100;575,800;423,400;752,400;286,300;521,200;896,700;349,500;502,500;192,400;300,100;440,800;550,800;681,600;591,900;467,400;506,700;567,600;993,700;1,323,100;530,100;610,100;775,800;804,200;1,076,400;1,118,400;790,100;864,300;860,300;1,575,800;898,100;994,000;486,900;681,300;795,400;767,700;897,000;713,400;684,500;831,600;730,000;609,600;389,800;615,600;532,600;808,200;958,700;908,500;837,400;919,500;763,500;952,300;895,500;1,166,500;1,316,200;
457;Qorvo Inc.;QRVO;454,547;1,135,500;1,385,200;2,481,000;1,593,900;2,582,100;3,849,100;3,167,200;1,412,200;1,485,600;725,200;1,276,100;1,177,200;1,182,900;1,844,300;1,036,900;1,297,700;1,208,600;1,526,400;748,000;952,200;899,600;964,700;1,361,400;1,162,300;1,206,800;1,168,800;1,451,500;859,000;977,800;1,237,500;943,800;667,500;1,526,900;1,155,200;1,386,100;1,052,000;3,711,900;1,414,000;1,093,600;1,666,600;677,400;1,032,000;1,001,400;702,300;1,024,000;878,800;690,100;1,267,100;1,941,400;927,100;936,800;371,000;604,200;913,600;1,072,400;1,393,600;1,697,500;2,184,400;1,275,400;901,000;1,167,500;1,953,300;1,221,800;1,603,800;1,387,000;1,968,200;2,505,300;2,295,900;953,400;1,081,800;1,200,600;1,182,400;998,900;1,339,800;1,010,300;1,036,700;875,500;856,600;941,200;1,156,900;1,341,900;1,796,600;1,198,200;1,526,900;1,642,700;1,757,300;1,245,100;1,113,200;1,552,900;1,441,900;1,875,900;1,955,700;1,209,900;939,400;1,358,100;1,906,400;1,413,700;
458;Campbell Soup Company;CPB;661,957;2,042,800;2,030,600;2,842,600;2,936,900;2,398,100;3,315,200;2,281,900;2,120,000;2,074,900;2,453,700;2,453,400;2,499,500;3,509,400;2,198,200;3,543,900;2,520,700;3,947,800;2,340,700;2,181,800;2,889,600;1,929,300;2,004,800;2,300,000;2,284,800;2,035,700;2,388,400;2,725,000;1,467,800;2,226,900;1,263,000;1,561,000;1,608,300;1,744,600;1,695,500;2,772,500;2,254,600;4,431,600;2,222,600;2,180,600;4,091,400;2,570,500;3,571,800;4,463,100;8,910,200;3,333,300;2,472,200;2,095,600;2,599,300;3,623,000;2,082,200;1,879,400;911,400;1,685,300;1,755,100;1,503,300;2,033,400;2,410,400;2,747,500;2,392,200;2,746,800;3,766,200;3,188,700;1,844,600;1,709,200;2,229,900;2,515,700;3,430,200;2,224,300;1,614,800;1,790,100;2,284,300;2,999,500;2,122,100;1,677,000;1,650,200;1,706,900;2,247,600;2,553,500;2,920,400;2,437,800;2,130,200;2,660,800;2,225,300;1,755,100;1,882,600;1,815,700;2,589,400;2,051,400;2,751,500;2,530,900;3,686,000;1,737,300;2,019,900;2,252,000;1,874,000;2,177,200;2,610,000;
459;Bath & Body Works Inc.;BBWI;700,583;1,696,700;2,571,300;1,650,900;1,923,300;1,562,600;2,766,400;3,314,500;3,323,400;1,866,600;1,752,000;1,951,900;2,620,300;2,157,500;1,964,000;2,444,000;2,493,700;2,675,400;2,169,800;2,315,200;1,955,600;2,087,400;2,352,600;3,709,300;3,353,500;3,577,100;6,521,400;5,256,600;2,094,700;1,610,500;2,138,000;3,022,500;2,461,500;1,723,600;2,374,800;3,046,300;6,056,300;5,778,900;2,926,800;2,130,200;2,764,000;2,616,700;4,476,000;2,919,900;2,922,300;2,786,000;5,576,400;4,417,500;4,872,500;6,000,100;2,602,400;3,752,600;1,958,400;3,161,000;3,479,500;5,190,600;9,066,400;22,430,000;7,327,300;4,850,100;6,256,600;4,527,700;4,418,800;3,139,400;3,284,600;3,434,400;5,726,900;2,813,400;3,462,300;2,580,400;3,208,400;3,865,500;2,975,700;2,891,100;4,568,100;4,022,100;3,479,400;2,705,500;2,898,600;3,151,500;3,560,500;3,670,900;3,003,200;2,559,600;2,441,100;3,172,200;3,202,100;1,988,100;2,089,400;2,927,900;5,683,200;3,180,500;2,949,800;2,286,400;2,302,800;2,806,300;2,873,800;2,083,200;
460;Fox Corporation Class A;FOXA;1,530,314;4,691,600;7,006,500;2,536,900;2,300,900;2,128,800;1,893,100;2,376,500;2,027,800;1,951,800;1,518,600;2,239,200;5,308,100;1,733,400;1,771,000;1,956,200;2,820,100;2,383,100;1,763,200;1,718,200;2,238,500;2,455,600;2,062,000;4,112,700;2,062,100;2,534,400;2,446,100;2,750,100;2,620,900;1,268,000;1,249,600;1,200,100;1,429,400;1,700,000;2,498,600;2,547,600;2,206,200;5,252,100;2,369,500;2,093,100;2,316,000;2,236,600;1,586,200;2,029,500;2,818,000;3,538,700;2,839,900;2,820,300;2,898,500;4,222,200;2,295,900;1,966,900;901,100;2,408,200;1,806,000;2,275,900;2,130,300;2,069,700;2,382,800;2,664,200;3,584,500;2,946,500;3,209,800;3,487,600;3,906,200;3,419,000;3,799,300;2,601,000;4,290,000;4,272,200;3,363,700;2,844,400;3,663,700;2,424,200;2,444,500;3,868,000;2,952,300;2,223,700;4,065,300;6,942,800;12,668,500;2,151,700;4,073,100;2,521,500;2,361,200;1,762,000;2,588,400;3,697,200;2,731,600;2,379,800;2,627,700;3,276,000;4,067,000;1,835,600;1,958,800;2,255,900;2,494,700;3,203,700;
461;Boston Properties Inc.;BXP;351,129;797,200;889,400;1,215,900;1,655,600;1,691,900;2,166,900;2,694,100;3,884,400;1,403,900;1,215,300;1,386,700;1,045,200;898,200;943,700;861,500;796,800;1,233,200;908,500;931,600;1,236,600;1,044,600;1,076,900;1,285,100;1,458,900;1,680,600;1,769,200;1,746,100;1,180,900;964,900;1,107,400;1,077,200;982,800;1,369,700;1,782,800;1,858,700;1,476,900;3,320,100;2,273,100;3,208,400;2,334,100;1,197,400;1,545,500;1,793,500;1,397,500;2,251,500;2,874,300;1,626,300;1,917,900;4,584,300;1,563,700;2,402,800;933,800;1,293,500;1,718,200;1,455,000;1,769,000;1,789,600;1,281,600;1,123,100;1,474,600;1,430,800;2,683,400;1,117,000;1,166,600;1,512,100;1,907,100;1,083,100;1,137,200;1,006,900;2,002,200;2,161,200;1,885,500;2,832,400;3,850,700;1,608,200;1,454,900;1,447,800;1,109,800;1,059,100;1,469,000;1,055,500;1,542,500;954,700;1,042,700;1,073,600;1,344,600;1,459,700;1,639,800;1,519,800;1,675,300;2,507,500;2,236,100;2,149,200;1,461,200;1,690,800;1,460,900;1,561,000;
462;Molson Coors Beverage Company Class B;TAP;376,780;1,087,200;1,979,100;1,991,100;1,939,800;1,850,500;1,999,600;2,016,500;1,387,300;1,187,200;2,211,800;2,600,300;1,899,400;1,322,700;1,069,900;906,300;1,356,200;1,483,700;1,691,600;1,126,100;1,143,000;1,641,400;1,225,600;1,466,700;2,145,000;1,849,800;1,672,100;2,770,400;993,200;745,000;921,200;640,000;536,200;763,200;791,700;1,026,300;1,171,600;2,244,000;1,177,700;1,288,300;1,597,700;956,400;1,157,700;1,065,900;1,211,700;1,664,300;1,065,000;1,111,800;1,067,300;2,272,900;860,600;979,300;378,200;734,700;952,700;1,152,200;1,030,800;949,100;649,900;1,249,300;806,100;1,440,200;1,074,400;1,072,300;1,006,000;1,120,000;1,253,100;1,404,500;2,798,200;3,553,400;1,739,900;892,000;1,315,200;1,145,700;1,003,900;811,500;954,300;910,600;921,100;1,023,800;1,013,200;906,800;1,206,400;1,413,900;989,600;840,200;1,032,500;903,400;1,146,000;971,900;1,092,800;1,416,800;1,533,800;1,095,100;1,253,400;1,459,300;1,616,700;1,379,800;
463;Regency Centers Corporation;REG;564,103;1,199,100;750,300;1,009,800;514,700;644,800;1,246,900;1,037,500;2,947,000;739,600;698,900;792,300;697,000;754,300;491,000;621,500;812,300;925,900;1,133,600;924,000;1,390,300;845,100;977,300;721,200;968,500;844,200;1,258,200;1,148,300;614,900;614,000;642,500;401,500;522,500;667,500;848,100;1,251,600;897,600;2,203,600;1,208,200;1,488,900;2,331,000;682,500;1,047,500;1,281,000;1,030,500;911,500;1,984,900;461,100;637,500;1,311,400;440,400;569,100;342,000;521,000;801,900;937,700;660,400;533,400;472,400;629,000;749,700;634,100;1,012,100;983,100;736,500;908,300;1,711,000;757,100;1,433,700;1,201,400;1,212,700;764,100;686,500;931,700;1,118,600;1,044,900;2,520,500;603,600;727,900;1,121,200;945,300;889,700;1,631,100;1,272,700;1,121,300;914,300;1,014,400;866,700;1,015,900;1,317,600;1,170,300;1,552,900;1,241,300;1,057,600;1,016,700;1,325,800;1,552,000;769,100;
464;Bio-Rad Laboratories Inc. Class A;BIO;66,184;120,800;74,100;82,100;140,600;92,800;159,000;164,100;175,100;127,800;133,000;199,800;107,300;142,000;126,100;107,600;73,600;116,000;120,600;102,900;141,400;313,600;117,600;168,400;166,300;181,000;218,600;243,200;120,100;93,800;68,300;83,500;76,500;77,000;132,100;208,100;147,900;303,500;180,100;198,900;203,900;147,800;138,600;174,700;196,800;180,000;152,100;130,500;248,100;368,400;129,200;203,500;54,000;141,800;116,300;199,100;147,100;208,300;228,100;232,800;230,300;365,800;428,000;647,000;460,700;355,300;304,700;335,100;380,500;241,400;424,600;536,600;296,400;342,000;522,400;363,200;224,300;214,400;228,200;154,000;192,600;218,500;217,900;165,400;355,600;697,800;136,600;178,400;208,500;176,300;178,300;263,400;329,300;187,100;117,400;124,100;257,400;271,800;
465;Juniper Networks Inc.;JNPR;2,209,447;2,837,400;2,299,500;3,499,800;5,089,600;7,508,500;6,784,900;11,328,000;7,324,600;5,230,100;3,202,600;1,932,400;2,678,600;3,294,200;2,257,200;4,397,700;4,344,900;4,580,400;3,955,300;2,291,300;2,318,500;2,162,900;1,836,500;3,330,300;2,018,500;3,047,300;5,179,700;3,062,400;1,755,900;2,126,200;1,426,300;1,644,900;2,017,500;2,536,900;2,232,600;2,744,800;3,566,800;8,252,400;3,410,700;2,661,000;3,775,800;2,729,800;3,041,600;2,779,300;2,790,500;2,344,200;1,738,200;2,677,500;4,020,200;7,437,400;3,379,500;2,805,900;1,287,800;3,336,400;3,348,000;4,372,600;5,046,600;3,584,900;2,795,900;2,722,800;2,492,700;2,184,200;3,390,300;3,680,100;4,791,700;3,553,900;3,757,900;2,492,000;4,906,600;3,188,600;3,189,000;3,213,500;3,444,500;6,902,200;5,274,100;4,309,200;5,678,100;5,330,900;3,984,600;3,777,200;3,415,300;4,827,200;7,118,400;2,448,300;2,696,700;2,767,400;2,317,100;2,435,300;2,133,600;2,395,000;3,974,900;3,139,300;2,668,900;2,765,900;2,708,800;3,910,800;3,270,000;4,276,600;
466;Comerica Incorporated;CMA;705,597;1,422,200;2,254,500;997,000;1,184,400;1,204,700;1,655,900;1,124,000;1,638,300;673,200;1,975,500;811,500;1,299,300;1,228,100;1,885,000;2,406,000;3,424,900;1,797,200;1,338,200;1,506,200;1,419,800;1,105,200;1,618,200;1,021,500;1,145,400;1,088,300;1,957,600;1,453,500;627,800;696,600;908,800;579,500;756,200;2,781,000;1,092,100;1,455,800;881,900;3,143,500;2,015,200;1,612,000;1,808,900;1,359,800;1,069,200;1,202,400;1,724,300;1,845,100;2,905,100;1,080,600;1,524,600;1,738,100;789,800;1,071,100;279,500;645,400;924,200;894,700;1,693,900;865,400;678,100;1,061,600;1,147,500;2,188,600;1,628,600;1,802,800;2,504,700;1,632,000;1,173,600;2,633,000;1,899,600;3,083,600;3,537,400;2,174,300;1,407,000;1,190,400;1,595,100;2,214,900;2,905,800;3,240,500;3,896,200;1,922,000;1,197,700;1,614,700;1,209,000;1,105,700;1,316,300;825,700;1,404,200;1,324,800;984,900;1,416,000;1,521,500;1,629,400;1,340,100;1,345,400;1,114,100;892,800;1,937,300;811,500;
467;Universal Health Services Inc. Class B;UHS;117,219;413,300;375,400;629,800;423,900;515,800;580,400;755,600;484,200;478,000;681,300;985,600;486,000;561,800;494,800;613,400;600,200;304,000;369,400;389,700;478,500;871,800;544,900;636,300;756,600;896,100;873,800;676,800;378,100;357,600;410,200;281,600;375,900;713,200;1,290,900;723,900;1,105,100;2,426,300;1,356,900;880,800;480,700;461,600;446,100;497,800;510,000;661,200;599,500;910,100;917,100;1,655,400;446,000;823,500;274,300;603,300;987,100;623,000;648,700;648,000;609,200;865,900;746,000;1,017,200;1,138,900;428,200;572,900;596,300;642,400;697,000;759,400;615,800;837,000;1,041,100;1,244,300;2,282,100;1,472,500;1,044,600;1,726,100;438,500;468,400;622,600;573,700;464,400;718,900;446,400;435,000;514,300;487,000;399,400;438,400;783,300;946,900;593,400;540,400;533,400;808,300;732,800;870,300;640,900;
468;Pentair plc;PNR;857,203;1,214,800;1,380,800;1,677,000;1,860,800;2,315,900;4,259,700;3,155,700;5,716,300;1,973,800;1,294,200;1,277,800;1,243,300;1,100,000;2,020,600;2,038,600;2,013,000;1,478,300;1,189,300;1,577,000;1,133,700;1,919,000;1,796,000;2,045,600;2,052,900;870,900;2,026,700;957,500;1,024,000;805,500;586,500;686,800;860,100;1,181,800;1,201,400;1,537,500;1,677,400;2,530,500;1,649,600;1,476,200;1,399,300;1,526,100;1,153,400;1,020,900;887,000;894,900;847,900;692,700;1,528,100;2,193,100;678,800;878,300;328,900;769,900;891,100;781,800;1,397,000;1,161,400;1,659,300;1,499,500;1,312,100;1,926,100;2,656,600;1,264,200;1,268,000;1,410,800;1,657,500;1,697,300;1,869,700;1,738,100;4,073,000;2,318,200;1,979,600;2,788,400;3,182,300;3,342,000;2,940,500;2,590,800;2,475,100;1,821,400;1,596,600;1,212,600;1,299,200;1,102,300;1,489,900;1,321,800;1,649,700;1,028,500;1,117,300;1,759,000;1,501,800;1,487,300;1,289,100;1,085,100;1,658,000;1,568,900;1,949,300;1,673,500;
